review_id,source,user_rating,review_text,category,review_date,sentiment,quality_score
review_000514,app_store,1,You have deleted countless accounts I’ve made for fun and to support others and you guys aren’t funny please give me my accounts back,Account Suspension,2026-06-20,negative,4
review_000515,app_store,1,I have lost my instagram acc I have just recently started using I have had it for about two years but started to get active on it recently it had been reported and has told me to submit for overview which I don’t know why bc all my actions on my account are kid friendly and I barely post I only post stories if I’m being honest.. 9/15/26. I have just made an acc today bc my backup got suspended to and now the acc I JUST made has been made to where I can’t type for 3 days… it’s getting out of hand…9/19/26,Account Suspension,2026-06-19,negative,4
review_000516,app_store,1,"My account can’t view full lists of anything whether it’s comments, follows, etc and I follow less then 30 people. It randomly happened and I thought it’d go away if I stopped using it or just waited n it hasn’t",Performance Issues,2026-06-06,negative,4
review_000517,play_store,1,Suspending accounts without any valid reason.,Account Suspension,2026-06-21,negative,4
review_000518,play_store,1,hey this platform is totally good but recently they are putting unvalid restrictions and against that if we are mailing they are not taking action then for what app support email my art page got suspended and reason is totally unvalid that my account is fake which I was using from. last 5 to 6 years I lost my all connections and all very disappointed i know bcoz of a singal person it will not affect meta but I want my account back please check my mails . khushimeena4015 give me back please 😭😭,Account Suspension,2026-06-21,negative,5
review_000519,app_store,1,Suspending accounts without any single reason and the support system is tooooo weak they dont even knows to tell answers why this happens again and again,Account Suspension,2026-06-18,negative,4
review_000520,app_store,1,"My accounts of 15+ years were auto-banned by Meta AI while I was not even using the apps, the same day my meta verified subscription expired! I am a business owner and licensed bail enforcement agent! These accounts are necessary for my LIVELIHOOD! I also cannot even use my Meta Ray Bans, which are also used for work! I am pursuing  legal action against META, & have an attorney retained. @hannahmw1210 was my original account that was linked to all my others! It’s an IP address ban, with no true recourse! I smell several class action lawsuits! Prisoners are allowed access to these sites, but God forbid a business owner and public servant have access to these sites!!!!",Account Suspension,2026-06-06,negative,5
review_000521,play_store,1,without any valid reason id suspended,Account Suspension,2026-06-21,negative,4
review_000522,app_store,5,Please do something about all the haters out there! The Vomit emojis and all the bad negative comments that bring people down.,Content Moderation,2026-06-20,negative,4
review_000523,play_store,1,very bad app my all id suspended without any reason and New creating accounts suspended without any reason,Account Suspension,2026-06-21,negative,4
review_000524,play_store,1,"We're dealing with a really frustrating issue on Instagram right now—whenever we try to reset our password, the email just never arrives. Doesn't matter if we're using Gmail, Hotmail, AOL, or Yahoo, we get absolutely nothing. No reset link, no OTP, just silence. So those of us who forgot passwords are basically stuck, locked out of our own accounts with no fix in sight from Meta.",Authentication Issues,2026-06-21,negative,5
review_000525,app_store,1,I have different groups I share stuff with.  I don’t want to sort through people I haven’t talked to in 10 years to find the person I do.  Recent message threads at the top!,Feature Requests,2026-06-18,neutral,4
review_000526,app_store,2,"Just like any other Meta product it’s all AI or an advertisement for another “service” that does nothing but divide us further. I don’t want AI, I don’t want Threads, no way to shut off reels/shorts save your sanity and stay off all social media period",Feature Requests,2026-06-06,negative,4
review_000527,play_store,1,"honestly a good app, but when i was in the middle of posting and perfecting my account layout, my account suddenly was suspended out of nowhere. please fix this and not everything is a spam, i just want to gain followers and decorate my account but i was flagged for “spamming”. And the fact that all my accounts have been suspended, yet the bot accounts haven't ACTUALLY been removed, only legitimate accounts. Please fix your detection and redo the process of removing instagram accounts.",Account Suspension,2026-06-21,negative,5
review_000528,play_store,1,"Hello Instagram Support Team, My Instagram account was recently suspended, and I believe this may have happened by mistake. I always try to follow Instagram’s Community Guidelines and Terms of Use carefully. If any activity on my account unintentionally violated your policies, I sincerely apologize. I have already secured my account, changed my password, and removed any third-party applications that may have caused issues. Please review my account manually and restore access. (biplabsarkar1428)",Account Suspension,2026-06-21,negative,5
review_000529,play_store,4,"Hello Instagram Team, My account was suspended, but I believe this was a mistake. I have not intentionally violated any of Instagram's Community Guidelines or Terms of Use. I respectfully request a review of my account. Please let me know if there is any specific issue that needs to be addressed. Thank you for your time and consideration.",Account Suspension,2026-06-21,negative,4
review_000530,app_store,2,"I have always loved Instagram, unfortunately I’m starting to use it less and less. My following page is full of ads and accounts I don’t follow. It’s turning into another explore page. I want to see what my friends, family, and following are posting but it gets so lost in all the bs. Honestly, I think me and my peers are posting less and less bc it never finds its way to our family and friends pages. I want my following page to be the people I follow and THATS IT!",Reels & Feed Algorithm,2026-06-20,negative,5
review_000531,app_store,1,so I woke up and I went on Instagram I saw that all three of my accounts got suspended for no reason then I try to appeal it I still ain’t get my accounts back and I barley even post on there.,Account Suspension,2026-06-19,negative,4
review_000532,app_store,2,"I often where headphones and listen to music and scroll instagram on mute, if I want to hear content I can unmute it, but if I have headphones on and start watching a video for a little while Instagram will unmute it. I don’t ever want this behavior. I will unmute if I want, don’t make the decision for me ever! I should have the choice. Don’t ever unmute unless I make the choice!",Feature Requests,2026-06-06,negative,4
review_000533,app_store,1,I am casually minding my business trying send stuff to my friends and yall talking abt seeing some more information like what yall wanna know my whole life  like i did everything now u want a ID  FROM WHERE because i don’t have ONE so I’ll  like u people to fix my account immediately because i have people to talk too pls and thank you,Authentication Issues,2026-06-17,negative,4
review_000534,app_store,1,"It’s nothing but ads and suggested content. It used to be a wholesome way to connect with friends, share pictures and videos. It’s a mess of a media feed now.",Reels & Feed Algorithm,2026-06-20,negative,4
review_000535,play_store,1,i got a problem that Instagram couldn't refresh feed even though I have a good internet connection.,Performance Issues,2026-06-21,negative,4
review_000536,play_store,5,I don't use instagram because instagram suspended my account without any reason 😞 but I love instagram,Account Suspension,2026-06-21,negative,4
review_000537,app_store,1,I’ve tried in the past to retrieve an old account so I can remove it. Not helpful by the way. Especially if you need to retrieve old photos that are precious.,Authentication Issues,2026-06-19,negative,4
review_000538,play_store,1,the updates get worse and worse. stories barely loads photos now after uploading photos to stories. it is really ghetto.. keep making the app worse. now it's deleted. good job idiots. can I give zero stars,Performance Issues,2026-06-21,negative,5
review_000539,app_store,1,Bro the moderation is bad I got suspended for no reason,Content Moderation,2026-06-20,negative,4
review_000540,app_store,1,Meta banned me for absolutely no reason I tried to make an appeal and it got denied. Although I didnt violate any Guidelines and it also device banned me. Please fix you're moderation instagram.,Content Moderation,2026-06-20,negative,4
review_000541,play_store,1,"if it weren't for the bugs that never get resolved and in rare case they do, 10 other bugs pop up, I would give it maybe 2 stars for the effort.",Performance Issues,2026-06-21,negative,5
review_000542,app_store,1,So basically one of my accounts have instants and my main one doesn’t and I am not happy at all. All my friends are enjoying and I’m here missing out please stop these account based updates. I would give this 0 stars but I can’t unfortunately. 🥲,Feature Requests,2026-06-18,negative,4
review_000543,play_store,1,"We're dealing with a really frustrating issue on Instagram right now—whenever we try to reset our password, the email just never arrives. Doesn't matter if we're using Gmail, Hotmail, AOL, or Yahoo, we get absolutely nothing. No reset link, no OTP, just silence. So those of us who forgot passwords are basically stuck, locked out of our own accounts with no fix in sight from Meta.",Authentication Issues,2026-06-21,negative,5
review_000544,play_store,3,"""Dear Instagram Team, my account @(mr hasibur_rahman22200) has been deactivated I believe this is a mistake as i have always followed all community guidelines and terms of service. I request you to please review my account and reactivate it as soon as possible. Thank you for your time and assistance.""",Account Suspension,2026-06-21,negative,4
review_000545,play_store,1,this app just keeps on banning my accounts for no reason I don't know it was because of glitch or something,Account Suspension,2026-06-21,negative,4
review_000546,play_store,1,everytime i try post a story or real or post on my tablet keeps on telling me instagram has stopped...very stupid app anybody suggest a fun app cause im done with this on fr,Performance Issues,2026-06-21,negative,4
review_000547,play_store,1,"im part of the artist community who tries to sell my craft on IG, but after the new update ive been getting shadowbanned, as have all other artists for not being daily influencers to feed the algorithm since we spend spend most of our time in our workshops creating. this feels very discriminatory and makes this once-loved app that welcomed all, now cater only influencers, bots and AI content. corporations have been trying to destroy artists for decades, but big tech might actually succeed.",Reels & Feed Algorithm,2026-06-21,negative,5
review_000548,app_store,1,"They always suspend my account for no reason, i don’t even post and they still take my account. I hate instagram, make a new app.",Account Suspension,2026-06-19,negative,4
review_000549,play_store,1,ghatiya app hai adult creator ke liye koi restriction nahi hai but daily user our clean creator ke account suspend kar rahe hai daily. mera 7 year old account tha important chat message reels and bahot kuch sab chala gaya koi wajah nahi bataya instagram team ne maine kabhi bhi koi rules break nahi kiye just for my account safety I don't coment vulgar words but fhir bhi account disable kar diya na koi appeal button na koi help and support mere 20k followers the sab khatam kar diya inhone,Account Suspension,2026-06-21,negative,5
